id,text,entities
15580,"“Perfect…Dudley?” “How about —‘We had to write an essay about our hero at school, Mr. Mason, and I wrote about you.’” This was too much for both Aunt Petunia and Harry. Aunt Petunia burst into tears and hugged her son, while Harry ducked under the table so they wouldn’t see him laughing.",[]
15014,"‘Go!’ said Hagrid fiercely. ‘It’s bad enough without you lot in trouble an’ all!’ They had no choice. As Hermione threw the Cloak over Harry and Ron, they heard voices at the front of the cabin. Hagrid looked at the place where they had just vanished from sight.",[]
14711,"‘I am delighted that Gryffindor won the match, but this is getting ridiculous! Percy, I expected better of you!’ ‘I certainly didn’t authorise this, Professor!’ said Percy, puffing himself up indignantly. ‘I was just telling them all to get back to bed! My brother Ron here had a nightmare –’",[]
13944,"The class broke into applause, all except for Malfoy, Crabbe and Goyle, who were looking deeply disappointed. ‘Righ’ then, Harry,’ said Hagrid, ‘I reckon he migh’ let yeh ride him!’ This was more than Harry had bargained for. He was used to a broomstick; but he wasn’t sure a Hippogriff would be quite the same.",[]
2540,"“Well, as you now know, for many years I have made it my business to discover as much as I can about Voldemort’s past life. I have traveled widely, visiting those places he once knew. I stumbled across the ring hidden in the ruin of the Gaunt’s house. It seem that once Voldemort had succeeded in sealing a piece of his soul in side it, he did not want to wear it anymore. He hid it, protected by many powerful enchantments, in the shack where his ancestors had once lived (Morfin having been carted off to Azkaban, of course), never guessing that I might one day take the trouble to visit the ruin, or that I might be keeping an eye open for traces of magical concealment.",[]
11633,"“Hello, Winky,” said Harry. Winky's lip quivered. Then she burst into tears, which spilled out of her great brown eyes and splashed down her front, just as they had done at the Quidditch World Cup. “Oh dear,” said Hermione. She and Ron had followed Harry and Dobby to the end of the kitchen. “Winky, don't cry, please don't…”",[]
1538,"But his hopes were not high, and they sank still lower after enduring a Transfiguration lesson with them both next day. They had just embarked upon the immensely difficult topic of human transfiguration; working in front of mirrors , they were suposed to be changing the color of their own eyebrows. Hermione laughed unkindly at Ron’s disastrous first attempt, during which he somehow managed to give himself a spectacular handlebar mustache; Ron retaliated by doing a cruel but accurate impression of Hermione jumping up and down in her seat every time Profe s sor McGonagall asked a question, which Lavender and Parvati found deeply amusing and which reduced Hermione to the verge of tears again. She raced out of the classroom on the bell, leaving half her things behind; Harry, deciding that her need was greater than Ron’s just now, scooped up her remaining po ssessions and followed her.",[]
12482,"“There will be obstacles,” said Bagman happily, bouncing on the balls of his feet. “Hagrid is providing a number of creatures…then there will be spells that must be broken…all that sort of thing, you know. Now, the champions who are leading on points will get a head start into the maze.” Bagman grinned at Harry and Cedric. “Then Mr. Krum will enter…then Miss Delacour. But you'll all be in with a fighting chance, depending how well you get past the obstacles. Should be fun, eh?”",[]
2142,"“Oh, it’s a Gurdyroot,” she said, stuffing the cat litter and the toadstool back into her bag. “You can keep it if you like, I’ve got a few of them. They’re really excellent for warding off Gulping Plimpies.” And she walked away, leaving Ron chortling, still clutching the Gurdyroot.",[]
7087,"'OK, I've only just found out the final line-up for Slytherin,' said Angelina, consulting a piece of parchment. 'Last year's Beaters, Derrick and Bole, have left, but it looks as though Montague's replaced them with the usual gorillas, rather than anyone who can fly particularly well. They're two blokes called Crabbe and Goyle, I don't know much about them -'",[]
10312,"He watched as Krum and Lynch dived again in slow motion. WRONSKI DEFENSIVE FEINT - DANGEROUS SEEKER DIVERSION read the shining purple lettering across his lenses. He saw Krum's face contorted with concentration as he pulled out of the dive just in time, while Lynch was flattened, and he understood - Krum hadn't seen the Snitch at all, he was just making Lynch copy him. Harry had never seen anyone fly like that; Krum hardly looked as though he was using a broomstick at all; he moved so easily through the air that he looked unsupported and weightless. Harry turned his Omnioculars back to normal and focused them on Krum. He was now circling high above Lynch, who was being revived by mediwizards with cups of potion. Harry, focusing still more closely upon Krum's face, saw his dark eyes darting all over the ground a hundred feet below. He was using the time while Lynch was revived to look for the Snitch without interference.",[]
5544,"Harry gasped; he could not help himself. The large dungeon he had entered was horribly familiar. He had not only seen it before, he had been here before. This was the place he had visited inside Dumbledore's Pensieve, the place where he had watched the Lestranges sentenced to life imprisonment in Azkaban.",[]
8395,Harry heard Ron and Dean scramble out of bed for a better look. He lay quite still and silent while the pain in his scar subsided and disappointment washed over him. He felt as though a wonderful treat had been snatched from him at the very last moment… he had got so close that time.,[]
12237,"But then the merpeople around him pointed excitedly over his head. Harry looked up and saw Cedric swimming toward them. There was an enormous bubble around his head, which made his features look oddly wide and stretched. “Got lost!” he mouthed, looking panic-stricken. “Fleur and Krum're coming now!”",[]
8550,"'Yes,' said Harry. 'Defence Against the Dark Arts, I suppose?' 'Naturally,' said Professor McGonagall crisply. 'I would also advise -' Professor Umbridge gave another cough, a little more audible this time. Professor McGonagall closed her eyes for a moment, opened them again, and continued as though nothing had happened.",[]
3015,"“Blocked again and again and again until you learn to keep your mouth shut and your mind closed, Potter!” sneered Snape, deflecting the curse once more. “Now come!” he shouted at the huge Death Eater behind Harry. “It is time to be gone, before the Ministry turns up -“",[]
14974,"‘Well?’ Professor Trelawney prompted delicately. ‘What do you see?’ The heat was overpowering and his nostrils were stinging with the perfumed smoke wafting from the fire beside them. He thought of what Ron had just said, and decided to pretend.",[]
10857,"Neville looked pleadingly at Harry, Ron, and Hermione, but they didn't say anything, so Neville had no choice but to allow himself to be steered away, one of Moody's gnarled hands on his shoulder. “What was that about?” said Ron, watching Neville and Moody turn the corner.",[]
